0,1,2,3
261,440697006094380_590168581147221,2016-04-08T01:30:48+0000,"DEBATE DO IFUSP ENTRE AS CHAPAS CANDIDATAS AO DCE-USP

Semana que vem, durante os dias 12,13 e 14 de abril (terça, quarta e quinta), ocorrerá a eleição da gestão do DCE (Diretório Central dos Estudantes) para o próximo ano.

O Diretório Central dos Estudantes da USP, DCE Livre Alexandre Vannucchi Leme, é a entidade responsável por representar estudantes de todos os campi da USP.

Com o objetivo de conhecer as chapas que estão concorrendo, suas propostas e posicionamentos, o Cefisma (Centro Acadêmico da Física) convida o corpo estudantil da Física e demais pessoas interessadas para debater os seguintes temas:

-Papel do DCE, enquanto movimento estudantil, em frente à política externa à USP.
-Propostas da chapa em frente ao sucateamento da USP (não abertura de vagas nas creches; falta de investimentos nos museus; precarização do HU; falta de transparência dos gastos; corte de bolsas de moradia e alimentação; corte de monitorias e estágios; entre outros).
-Propostas da chapa para melhorar a comunicação com os Centros Acadêmicos e estudantes de outros institutos que não são normalmente abrangidos pelo DCE, tais como o Baixo Matão e cursos do interior.
-Propostas da chapa para melhorar a infraestrutura da USP, como iluminação, circulares, segurança e pontos de recarga dos Bandejões.
-A relação que o DCE deve ter com demais movimentos, tais como Movimento de Mulheres, Movimento Negro, Movimento LGBT, Cursinhos Populares, etc.

O debate será divido em três blocos: introdução das chapas, debate dos temas e perguntas da plateia. Contamos com sua presença!

CHAPAS CONFIRMADAS:
Tomar de Assalto
Novo Junho
Reviravolta - Se atacá, vamo atacá
Levante e Lute
Primavera
Todas as Mãos
USP Contra o Golpe 

(será atualizado conforme as chapas confirmem)",Cefisma IFUSP shared their event.
262,440697006094380_589567594540653,2016-04-06T14:19:29+0000,https://www.facebook.com/events/212486915789692/,Cefisma IFUSP shared their event.
263,440697006094380_589563177874428,2016-04-06T14:02:08+0000,,Cefisma IFUSP shared Dce Livre da USP's post.
264,440697006094380_212486915789692,2016-04-05T21:31:10+0000,,Cefisma IFUSP added an event.
265,440697006094380_206718316373508,2016-04-05T14:03:41+0000,,Cefisma IFUSP added an event.
266,440697006094380_586565768174169,2016-03-31T05:15:07+0000,"O fim de uma trilogia. Assim como em galáxias distantes, essa série de posts chegaria ao fim.

Mas então, diante da situação da USP, o que fazer?

Amanhã vai ter a PARALISAÇÃO, chamada pelo SINTUSP. Vale lembrar de dois atos que acontecerão.

O primeiro deles é às 9 DA MANHÃ, na Escola de Aplicação, que também vem sofrendo desmonte por estar sofrendo diversos cortes de verba. Quem puder, cola lá (fica lá na Pedago!) e ajuda no protesto. :)

Ao MEIO DIA, amanhã, terá um ato na frente da Reitoria contra a atual administração. Quem puder, cola lá depois das aulas e veja, escute os argumentos, participe do ato. 

Beijos de luz, gente linda. <3",
267,440697006094380_586551104842302,2016-03-31T04:51:03+0000,"No post anterior, falamos algumas das coisas que estão acontecendo pela USP, mas podemos agora falar especificamente dos nossos problemas. Chega mais.

Esse ano, para a Pós-graduação, aconteceu algo deveras interessante, que não tinha acontecido antes. Passaram para todo mundo da pós um formulário perguntando que matérias os estudantes cursariam dentro de uma lista, para então cortar aquelas menos escolhidas. Mas isso também vem acontecendo na graduação, apesar que de maneira menos direta, uma vez que diversas optativas já foram cortadas, e, de vez em quando, turmas do diurno e do noturno são juntadas para não ficar com classes com número reduzido de estudantes. Sabe por quê? Isso mesmo, FALTAM PROFESSORES. É por causa disso também que tem monitor dando aula de laboratório (e não ganhando que nem professor), o que, pelo regulamento da USP, é proibido.

Mas calma aí, que não é só o ensino que está sendo cortado na Física. Hoje em dia, há um número bem menor de bolsas de iniciação científica e de estágios disponíveis para a comunidade estudantil, o que influencia na pesquisa. Mas, para ficar mais claro ainda que a pesquisa é prejudicada, os antigos Núcleos de Apoio à Pesquisa (NAP), que também distribuíam bolsas e compravam equipamentos, tiveram toda sua verba CORTADA. Mas, veja só, a administração da Universidade ainda exige relatórios financeiros todos os anos.

Se você depositou suas esperanças em cultura e extensão, que pena. Atividades de extensão também não estão recebendo verba; o SHOW DA FÍSICA, por exemplo, não tem garantia que terá contratos de gente nova quando a atual sair. Enquanto isso, a Pró-reitoria entrega as impressões da programação da USP Terceira Idade um mês depois do evento acontecer.

Além disso, a Reitoria vem atacando os Centros Acadêmicos no geral, com a proibição de festas. No caso da Física, em especial, o contrato dos aluguéis (que vão para o CA) foram revistos pela Procuradoria da Universidade, a fim de tirar esta fonte de renda do Centro Acadêmico. 

Assim, recapitulando:

- Cortes no ensino
- Cortes na pesquisa
- Cortes na cultura e extensão
- Ataque ao movimento estudantil

Puts, o que sobra?",
268,440697006094380_586489508181795,2016-03-31T01:58:40+0000,"Gente linda. <3

Como vocês devem estar sabendo, haverá uma paralisação na USP amanhã, dia 31/03. Este post e o próximo servirão para explicar o que que tá conteseno, para entender que as pautas da paralisação estão afetando tanto funcionários, quanto alunos, quanto docentes.

Então, gente, vamos lá nessa aventura.

Vamos inicialmente falar da USP. O que que está acontecendo nos outros lugares fora nosso Instituto de Física? Na real, há várias coisas acontecendo. Altas tretas.

Por exemplo, não estão aceitando mais ESTÁGIOS para alunos do Direito até o quarto ano, o que pode ameaçar a graduação de vários estudantes. As BOLSAS dos alunos da EACH foram cortadas, e sem o auxílio transporte, moradia e alimentação, muita gente ficou ameaçada de ter que abandonar o curso simplesmente porque não tinha condições de estudar.

Mas gente, lembra também o quanto demorou e foi trabalhoso para as bolsas aqui no Instituto mesmo de saírem? Muita gente até agora não recebeu auxílio transporte; estágios na Física também estão com dificuldades, mas isso são spoilers do próximo post.

Vamos lá, já temos cortes de estágios e de bolsas. Temos também o corte às CRECHES. Isso já é um problema que vem se desenvolvendo há algum tempo. Não abrem novas vagas para as creches, mesmo elas falando que têm capacidade para as creches. Imaginem que, por dois anos, simplesmente não abrisse novas vagas para estudantes na Física e não entrassem novas pessoas; é isso que vem acontecendo nas creches. Só que várias pessoas do corpo de funcionários, do corpo de professores e do corpo estudantil dependem da creche para exercer suas atividades, uma vez que não podem ficar com crianças o tempo todo. Já há casos de estudantes falando que talvez tenham que abandonar o curso por não abrirem vagas que estão lá!

E quanto aos professores? A USP começou a contratar professoras e professores temporários, pagando 1800 reais, para dar aulas. Isso mesmo, eles recebem menos que uma bolsa de mestrado (da FAPESP) para dar aulas na universidade. Além disso, por serem temporários, não precisam obedecer ao alicerce da USP, que é fazer atividades de cultura e extensão, pesquisa, e ensino. 

Mas os funcionários também têm pautas, como ir contra o arrocho salarial (não pagar os dias de greve, que devem ser remunerados como está na Constituição), não aumentar o salário conforme a inflação, e entrar com processos administrativos contra funcionários. Somado a isso, tem a privatização de serviços, como aconteceu com o Restaurante da Prefeitura recentemente.

Por fim, temos também o problema dos museus da USP, que, segundo a administração, não deveriam fazer pesquisa. Tudo bem que vários desses museus, como o de Zoologia e o de Arqueologia, são os principais centros de pesquisa nacional em suas respectivas áreas; tudo bem que o gasto com todos os museus somados é menor que o menor gasto com qualquer outra instituição da USP. O reitor conseguiu dar cargos de confiança para diretores de museus já, isso é, colocar gente de fora como diretor. Seria como ter alguém que não é do IFUSP, que não sabe dos problemas do IFUSP, que nunca conviveu aqui, sendo nosso diretor. Isso só serve para tentar tirar os museus da USP, que inclusive já foi cogitado.

Tudo isso se soma com a falta de TRANSPARÊNCIA no gasto das contas. A USP NÃO TEM AUDITORIA DOS SEUS GASTOS; só devemos acreditar que estamos em uma crise, e é isso, acabou, fim. Só que não. A USP gastou boa parte da sua reserva em ninguém sabe onde, mas ela se nega a conceder estágios, apoiar pesquisa, e tantas outras coisas. Mas falaremos isso logo mais.

Por enquanto, ficamos por aqui. Só para recapitular, o que temos até aqui:

- Corte de estágios
- Corte de auxílios 
- Corte de creches
- Problemas na contratação de docentes
- Problemas para pagar funcionários
- Ataque aos museus
- Falta de transparência

Faltaram emoticons nesse post porque geralmente os emoticons são fofos demais para a administração da USP. <3",
269,440697006094380_586210081543071,2016-03-30T15:33:10+0000,"ATA DA ASSEMBLEIA

Ontem, dia 29/03, ocorreu a primeira Assembleia dos Estudantes da Física do ano e as pautas discutidas foram:
1. INFORME DA REFORMA DA SALA DE ESTUDOS
Informamos sobre a futura desativação da antiga sala de estudos que irá se tornar parte da biblioteca e que a diretoria ainda não tem um projeto pronto para a biblioteca. Quando tiverem vamos analisar para ver se cumpre a demanda de espaço para estudo dos estudantes.

O que foi discutido:
O porque das salas de aula estarem sendo fechadas e sobre um espaço de estudos na nova biblioteca. Sobre as salas de aula estarem sendo fechadas, informamos que o diretor alegou que os alunos estavam fazendo mau uso da sala e que em reunião ele aceitou a ideia de liberar uma ou duas salas para estudo.
Também foi discutido sobre melhorias para a nova sala de estudos e os pontos levantados foram: lousas, salinhas fechadas e melhoria no acesso a sala de estudos. Sobre as lousas, houve uma discussão quanto ao tipo de lousa (caneta ou giz) e foi decidido que pediremos as duas.

Deliberado:
Espaço de estudos na nova biblioteca
Sala de estudos nova: Lousas, salinhas fechadas e melhor acesso a sala de estudos.

2. FESTAS NO CAMPUS

Foi informado sobre a atual dificuldade de se organizar festas no instituto e sobre a necessidade de enviar um documento para a diretoria afirmando que não haverá comercialização de bebida alcoólica.

O que foi discutido:
Sobre problemas judiciais que poderiamos ter com continuação das festas, a necessidade de mais seguranças nas festas e foi cogitado a realização de festas no morro da coruja. Sobre a realização de festas no morro da coruja, concluimos que seria mais complicado realizar pois não dependeriamos apenas da aprovação da física.
Foi feito um levantamento sobre a realização de festas no if e o resultado foi:
A Favor: 21
Contra: 0
Abstenções: 10

3. PARALISAÇÃO DO DIA 31/03

Informamos sobre a paralisação proposta pelo SINTUSP no dia 31/03 e os motivos da paralisação.

O que foi discutido:
A atual situação da usp em relação a corte de bolsas, contratação de professores temporários, o corte de estágios, a má administração de recursos, o descaso da reitoria em investimento de pesquisas, falta de reajuste das bolsas, falta de vagas na creche. Também foi falado sobre a mobilização que vai acontecer na reitoria ao 12:00 no dia 31/03
Foi decidido a não paralisação e a realização de atividades para informar a comunidade ifusp sobre a atual politica da usp e dentre essas atividades foram considerados discussões no facebook, cartazes na fila do bandejão, poemas na área da ala, passar nas salas na quinta para informar sobre a mobilização, crafts para chamar para discussão e informar e escrever avisos nas lousas.

Deliberado:
Atividades para informar a comunidade ifusp.
Reunir pessoas para fazer crafts na quarta (30/03) às 12:00
Julio e Thandryus passarão nas salas quinta (31/03) às 10:00
Fomentar discussões no facebook sobre a atual politica de cortes da usp
-----------------------------------------------------------------------------------
No fim da reunião, foi perguntado para as pessoas presentes na assembleia se seria interessante realizar uma discussão sobre a situação politica atual. As pessoas disseram que sim.",
270,440697006094380_584264425070970,2016-03-27T16:11:23+0000,"SORTEIO DOS ARMÁRIOS E ARROMBAMENTO DOS NÃO-SORTEADOS

Pessoal, segue abaixo o resultado do sorteio dos armários de 2016.

INFORMAÇÕES IMPORTANTES:
- Caso o armário sorteado para você esteja com um asterisco, compareça à secretaria Cefisma/Atlética ou mande um email para cefisma@cefisma.org.br
- Para se apossar de seu novo armário, sugerimos que deixem um bilhete na porta do armário avisando as pessoas que o ocupavam que o armário deve ser desocupado.
- Caso seu novo armário não seja desocupado durante essa semana, mesmo você tendo solicitado aos antigos ocupantes, contate alguém do Cefisma para que arrombemos o armário para você e sua dupla.

***** ATENÇÃO: Pedimos que todos e todas DESOCUPEM seus antigos armários até sexta-feira, dia 01/04, a não ser que ele tenha permanecido como seu armário nesse novo sorteio. Se ele foi sorteado para outras pessoas, desocupe-o até essa data para que os novos donos possam ocupá-lo. Se ele não foi sorteado para outras pessoas, desocupe-o de qualquer forma.
Os armários que NÃO FORAM SORTEADOS serão arrombados por nós no dia 02/04, sábado, serão lacrados, e só poderão ser ocupados depois caso vocês contatem alguém do Cefisma, em duplas, e peçam o armário. Nesse caso, o armário será deslacrado e será anotado que ele pertence a vocês. NÃO peguem um armário lacrado sem nos avisarem, porque senão ele será arrombado e lacrado novamente *****

Qualquer outra dúvida, podem falar conosco :)",Cefisma IFUSP added 4 new photos.
271,440697006094380_954947181240313,2016-03-27T14:02:04+0000,,Cefisma IFUSP added an event.
272,440697006094380_531899630307450,2015-11-05T14:34:07+0000,Bom dia idade média,Cefisma IFUSP shared Congresso em Foco's photo.
273,440697006094380_531755843655162,2015-11-05T00:29:46+0000,Em pleno domingo de manhã,Cefisma IFUSP shared Universo Paralelo's photo.
274,440697006094380_531646520332761,2015-11-04T16:03:15+0000,"""O CAII [Centro Acadêmico Iara Iavelberg, do IP-USP] convida a todxs para um encontro/reunião para discutir opressões, assédio moral e sofrimento psíquico, questões que sugiram a partir da paralisação do IPUSP, isso devido a nossa compreensão de que essas questões são estruturais e presentes nas demais faculdades, tanto dentro, como fora da USP, e achamos necessário discutir isso abertamente, Portanto convidamos a todxs a compor esse evento conosco!""",Cefisma IFUSP shared CA Iara Iavelberg's event.
275,440697006094380_911860002203199,2015-11-02T17:21:41+0000,,Cefisma IFUSP added an event.
276,440697006094380_872120486198960,2015-11-01T23:30:08+0000,,Cefisma IFUSP added an event.
277,440697006094380_1560728364256296,2015-10-29T18:52:41+0000,,Cefisma IFUSP added an event.
278,440697006094380_530092477154832,2015-10-29T18:41:32+0000,"GENTEEEEEEEEEE
ASSEMBLEIA DA FÍSICA 17H!!!! VENHAAAAAAAAAM!!!!!!!!!
AUDITÓRIO NOVO 2!!!!!!!!!!!!!!!!!
BEIJOOOOOOOOOOS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",
279,440697006094380_529849137179166,2015-10-29T01:03:21+0000,Amanhã tem Assembleia de Estudantes da Física!!! Venham todas e todos!,Cefisma IFUSP shared their event.
280,440697006094380_1102099463148444,2015-10-27T00:48:46+0000,,Cefisma IFUSP added an event.
281,440697006094380_529183387245741,2015-10-26T18:02:44+0000,"ELEIÇÕES PARA A NOVA GESTÃO DO CEFISMA

Pessoal,a partir dessa semana estaremos aceitando inscrições de chapas que quiserem concorrer à gestão 2016 do Cefisma.
As informações a respeito da eleição estão no Edital abaixo, e informações do calendário eleitoral estão no cartaz.",Cefisma IFUSP added 3 new photos.
282,440697006094380_435057510030744,2015-10-26T15:15:53+0000,,Cefisma IFUSP added an event.
283,440697006094380_766221510173988,2015-10-26T11:42:48+0000,,Cefisma IFUSP added an event.
284,440697006094380_528353340662079,2015-10-23T19:59:08+0000,"RESULTADO DA ELEIÇÃO PARA REPRESENTANTES DISCENTES

A eleição para representantes discentes do IFUSP aconteceu nos dias 13 e 14 de outubro. Segue abaixo os representantes eleitos por órgão:

Congregação:
- Bruna Costa Nascimento (graduação)
- Leonardo Bitencourt Vetritti (graduação)
- Maria Luísa Gomes Buzzo (graduação)
- Mariana Afeche Cipolla (graduação)
- Renata Biaggi Biazzi (graduação)
- Zeca Ribeiro de Carvalho (graduação)
- Lucas C. P. A. M. Müssnich (pós-graduação)
- Renato Ribeiro Domeneguetti (pós-graduação)

COC-Licenciatura:
- Daniel Trugillo Martins Fontes
- Walter Mendes Leopoldo (suplente)

COC-Bacharelado: 
- Caique de Araujo Lima

Comissão de Avaliação das Disciplinas:
- Paulo Vitor Itaboraí de Barros (graduação)
- Lucas C. P. A. M. Müssnich (pós-graduação)

Conselho do Departamento de Física Nuclear:
- Marcus Vinicius Lemes de Oliveira (graduação)
- Henrique José Correia Zanoli (pós-graduação)

Comissão de Pós-Graduação:
- Maria Fernanda Araujo de Resende
- Carlos Andrés González Arcinegas (suplente)

Conselho do Departamento de Física dos Materiais e Mecânica:
- Flávio Campopiano Dias de Moraes (pós-graduação)

Conselho do Departamento de Física Experimental:
- Igor Konieczniak (pós-graduação)

Comissão de Cultura e Extensão Universitária:
- Natasha Fioretto Aguero (pós-graduação)",
285,440697006094380_528281414002605,2015-10-23T13:52:48+0000,"PROBLEMAS EM FÍSICA 3 NOTURNO

O CEFISMA vem por meio desta nota, informar que as questões relevantes aos problemas ocorridos em Física 3 com o professor Jorge Delyra foi discutida durante as reunião da quarta feira - dia 21/10.

Primeiramente recomendamos que os estudantes procurem a ouvidoria da COC-Bach, fórum institucional onde é possível fazer este tipo de reclamação. O CEFISMA enviará um pedido à GC para marcar uma reunião aberta especificamente para discutir o caso. Além disso proporemos aos RDs da congregação que pautem a questão do assédio moral e constrangimento por parte dos professores em nosso instituto. Por fim planejamos elaborar um sistema eficiente para evitar este tipo de ocorrência.

Por fim reiteramos nosso repúdio à todo tipo de assédio moral e constrangimento por parte de professores do instituto, prática que infelizmente é recorrente no IFUSP.",
286,440697006094380_527361507427929,2015-10-20T12:14:07+0000,"Palestra ""O mercado de trabalho para os jovens: desafios e perspectivas""

A Diretoria do Instituto de Física da USP convida para a palestra:
“O mercado de trabalho para os jovens: desafios e perspectivas”

Palestrante: Glaucimar Peticov - Diretora e Pesquisadora em Recursos Humanos

Dia: 20.10 (terça-feira) - 14h - Auditório Abrahão de Moraes

Entrada franca - Transmissão: www.iptv.usp.br",
287,440697006094380_527074784123268,2015-10-19T22:03:58+0000,"Carissimes, 

sairam os resultados das eleicoes para RDs?

L",
288,440697006094380_1237028282990386,2015-10-18T23:22:56+0000,,Cefisma IFUSP added an event.
289,440697006094380_525939154236831,2015-10-16T02:39:14+0000,"PARABÉNS a todos(as) os(as) professores(as)!
""Carta de Paulo Freire aos professores"":
http://www.revistas.usp.br/eav/article/download/9805/11377 
e PARABÉNS aos(às) estudantes de licenciatura que se mobilizaram e organizaram, ontem e hoje, o I Encontro da Licenciatura em Física do IFUSP!
Esperamos que esse evento, tão importante e necessário, seja o primeiro de muitos!",Cefisma IFUSP shared Encontro da Licenciatura em Física - IFUSP's photo.
290,440697006094380_1497238073936477,2015-10-13T13:11:09+0000,,Cefisma IFUSP added an event.
291,440697006094380_525185404312206,2015-10-13T00:47:32+0000,,Cefisma IFUSP added a new photo.
292,440697006094380_525184067645673,2015-10-13T00:37:39+0000,"A VOTAÇÃO para eleger nossos(as) REPRESENTANTES DISCENTES nas Comissões e Colegiados do Instituto começa AMANHÃ pessoal! A urna ficará aberta na TERÇA e na QUARTA-FEIRA, durante o horário de almoço e jantar!",
293,440697006094380_524876464343100,2015-10-11T18:07:26+0000,"I ENCONTRO DA LICENCIATURA EM FÍSICA

Pessoal, a Comissão Organizadora do Encontro da Licenciatura em Física já divulgou o cronograma do encontro, que acontecerá essa semana, dias 14 e 15 de outubro (quarta e quinta). 
Confiram na imagem a programação.

Para as oficinas, é necessário inscrição prévia, que pode ser feita nesse link:
https://docs.google.com/forms/d/1pRV2tpyJYRhPVRMYq0LUytSszJwhhM9DDddvUBHQCzA/viewform?c=0&w=1

Mais informações no evento: https://www.facebook.com/events/912623465451700/

Vamos todas e todos!!! :3",
294,440697006094380_524309084399838,2015-10-10T17:16:28+0000,"Gente, hoje é o último dia pra se inscrever para cargos de Representação Discente no IFUSP!
http://goo.gl/forms/QLJFVOD8y8

As eleições serão nos dias 13 e 14 de outubro, no IF.",
295,440697006094380_523910471106366,2015-10-09T20:00:09+0000,"RESULTADO DO SORTEIO! 

1º Cesta foi para Zeca Rodman
2º Cesta foi para Bruna Costa Nascimento

parabéns aos dois ganhadores, vcs podem retirar seu prêmio na secretaria do CA!  (e dividir com a gente) :)",
296,440697006094380_523274421169971,2015-10-07T03:03:09+0000,Melhor vcs chegarem cedo pra feira! ;),
